date,usd_twd_rate
2024/08/20,31.993
2024/08/21,31.938
2024/08/22,31.966
2024/08/23,31.976
2024/08/26,31.817
2024/08/27,31.93
2024/08/28,31.95
2024/08/29,31.903
2024/08/30,31.94
2024/09/02,32.021
2024/09/03,32.062
2024/09/04,32.188
2024/09/05,32.071
2024/09/06,31.926
2024/09/09,32.09
2024/09/10,32.173
2024/09/11,32.105
2024/09/12,32.128
2024/09/13,31.992
2024/09/16,31.91
2024/09/18,31.94
2024/09/19,31.932
2024/09/20,31.962
2024/09/23,32.033
2024/09/24,31.966
2024/09/25,31.84
2024/09/26,31.845
2024/09/27,31.688
2024/09/30,31.651
2024/10/01,31.837
2024/10/04,31.963
2024/10/07,32.131
2024/10/08,32.22
2024/10/09,32.16
2024/10/11,32.182
2024/10/14,32.168
2024/10/15,32.18
2024/10/16,32.175
2024/10/17,32.168
2024/10/18,32.083
2024/10/21,31.985
2024/10/22,32.058
2024/10/23,32.088
2024/10/24,32.085
2024/10/25,32.071
2024/10/28,32.09
2024/10/29,32.101
2024/10/30,32.031
2024/11/01,31.968
2024/11/04,31.961
2024/11/05,31.968
2024/11/06,32.175
2024/11/07,32.24
2024/11/08,32.115
2024/11/11,32.251
2024/11/12,32.425
2024/11/13,32.45
2024/11/14,32.546
2024/11/15,32.466
2024/11/18,32.531
2024/11/19,32.42
2024/11/20,32.494
2024/11/21,32.545
2024/11/22,32.593
2024/11/25,32.485
2024/11/26,32.51
2024/11/27,32.534
2024/11/28,32.521
2024/11/29,32.457
2024/12/02,32.598
2024/12/03,32.536
2024/12/04,32.448
2024/12/05,32.438
2024/12/06,32.408
2024/12/09,32.47
2024/12/10,32.44
2024/12/11,32.51
2024/12/12,32.488
2024/12/13,32.508
2024/12/16,32.485
2024/12/17,32.515
2024/12/18,32.481
2024/12/19,32.668
2024/12/20,32.691
2024/12/23,32.688
2024/12/24,32.67
2024/12/25,32.668
2024/12/26,32.696
2024/12/27,32.72
2024/12/30,32.717
2024/12/31,32.781
2025/01/02,32.868
2025/01/03,32.917
2025/01/06,32.862
2025/01/07,32.739
2025/01/08,32.883
2025/01/09,32.94
2025/01/10,32.964
2025/01/13,33.119
2025/01/14,32.971
2025/01/15,33.065
2025/01/16,32.928
2025/01/17,32.926
2025/01/20,32.808
2025/01/21,32.765
2025/01/22,32.774
2025/01/23,32.77
2025/01/24,32.682
2025/02/03,32.968
2025/02/04,32.985
2025/02/05,32.838
2025/02/06,32.826
2025/02/07,32.754
2025/02/08,32.786
2025/02/10,32.839
2025/02/11,32.835
2025/02/12,32.861
2025/02/13,32.802
2025/02/14,32.77
2025/02/17,32.695
2025/02/18,32.765
2025/02/19,32.748
2025/02/20,32.791
2025/02/21,32.745
2025/02/24,32.71
2025/02/25,32.795
2025/02/26,32.79
2025/02/27,32.82
2025/03/03,32.917
2025/03/04,32.913
2025/03/05,32.816
2025/03/06,32.854
2025/03/07,32.834
2025/03/10,32.92
2025/03/11,32.884
2025/03/12,32.962
2025/03/13,32.961
2025/03/14,32.954
2025/03/17,33.005
2025/03/18,32.997
2025/03/19,33.043
2025/03/20,33.007
2025/03/21,32.988
2025/03/24,33.038
2025/03/25,33.085
2025/03/26,33.097
2025/03/27,33.103
2025/03/28,33.097
2025/03/31,33.182
2025/04/01,33.196
2025/04/02,33.088
2025/04/07,33.055
2025/04/08,33.007
2025/04/09,33.002
2025/04/10,32.868
2025/04/11,32.705
2025/04/14,32.51
2025/04/15,32.516
2025/04/16,32.52
2025/04/17,32.531
2025/04/18,32.608
2025/04/21,32.46
2025/04/22,32.498
2025/04/23,32.492
2025/04/24,32.529
2025/04/25,32.526
2025/04/28,32.465
2025/04/29,32.229
2025/04/30,32.017
2025/05/02,31.064
2025/05/05,30.145
2025/05/06,30.28
2025/05/07,30.295
2025/05/08,30.303
2025/05/09,30.308
2025/05/12,30.316
2025/05/13,30.455
2025/05/14,30.284
2025/05/15,30.189
2025/05/16,30.172
2025/05/19,30.205
2025/05/20,30.179
2025/05/21,30.158
2025/05/22,30.07
2025/05/23,30.023
2025/05/26,29.935
2025/05/27,29.953
2025/05/28,29.91
2025/05/29,29.929
2025/06/02,29.988
2025/06/03,30.005
2025/06/04,29.952
2025/06/05,29.922
2025/06/06,29.931
2025/06/09,29.948
2025/06/10,29.955
2025/06/11,29.92
2025/06/12,29.66
2025/06/13,29.668
2025/06/16,29.52
2025/06/17,29.535
2025/06/18,29.542
2025/06/19,29.621
2025/06/20,29.529
2025/06/23,29.734
2025/06/24,29.536
2025/06/25,29.391
2025/06/26,29.165
2025/06/27,29.18
2025/06/30,29.902
2025/07/01,29.185
2025/07/02,29.019
2025/07/03,28.828
2025/07/04,28.931
2025/07/07,29.048
2025/07/08,29.068
2025/07/09,29.15
2025/07/10,29.24
2025/07/11,29.205
2025/07/14,29.296
2025/07/15,29.302
2025/07/16,29.416
2025/07/17,29.412
2025/07/18,29.406
2025/07/21,29.415
2025/07/22,29.452
2025/07/23,29.362
2025/07/24,29.402
2025/07/25,29.46
2025/07/28,29.523
2025/07/29,29.706
2025/07/30,29.719
2025/07/31,29.916
2025/08/01,30.025
2025/08/04,29.918
2025/08/05,29.927
2025/08/06,29.99
2025/08/07,29.82
2025/08/08,29.855
2025/08/11,29.916
2025/08/12,30.026
2025/08/13,29.96
2025/08/14,29.988
2025/08/15,30.01
2025/08/18,30.056
2025/08/19,30.12
2025/08/20,30.308
2025/08/21,30.505
2025/08/22,30.585
2025/08/25,30.45
2025/08/26,30.555
2025/08/27,30.582
2025/08/28,30.588
2025/08/29,30.605
2025/09/01,30.63
2025/09/02,30.678
2025/09/03,30.728
2025/09/04,30.704
2025/09/05,30.615
2025/09/08,30.522
2025/09/09,30.38
2025/09/10,30.31
2025/09/11,30.344
2025/09/12,30.246
2025/09/15,30.228
2025/09/16,30.101
2025/09/17,30.065
2025/09/18,30.107
2025/09/19,30.22
2025/09/22,30.251
2025/09/23,30.294
2025/09/24,30.321
2025/09/25,30.438
2025/09/26,30.545
2025/09/30,30.469
2025/10/01,30.45
2025/10/02,30.415
2025/10/03,30.418
2025/10/07,30.52
2025/10/08,30.535
2025/10/09,30.545
2025/10/13,30.696
2025/10/14,30.761
2025/10/15,30.656
2025/10/16,30.665
2025/10/17,30.686
2025/10/20,30.65
2025/10/21,30.691
2025/10/22,30.731
2025/10/23,30.815
2025/10/27,30.719
2025/10/28,30.626
2025/10/29,30.63
2025/10/30,30.715
2025/10/31,30.749
2025/11/03,30.838
2025/11/04,30.906
2025/11/05,30.954
2025/11/06,30.95
2025/11/07,31.045
2025/11/10,31.008
2025/11/11,31.052
2025/11/12,31.069
2025/11/13,31.081
2025/11/14,31.15
2025/11/17,31.18
2025/11/18,31.217
2025/11/19,31.254
2025/11/20,31.295
2025/11/21,31.43
2025/11/24,31.447
2025/11/25,31.44
2025/11/26,31.35
2025/11/27,31.34
2025/11/28,31.408
2025/12/01,31.431
2025/12/02,31.435
2025/12/03,31.344
2025/12/04,31.338
2025/12/05,31.258
2025/12/08,31.202
2025/12/09,31.215
2025/12/10,31.208
2025/12/11,31.268
2025/12/12,31.202
2025/12/15,31.38
2025/12/16,31.475
2025/12/17,31.526
2025/12/18,31.516
2025/12/19,31.526
2025/12/22,31.523
2025/12/23,31.508
2025/12/24,31.48
2025/12/26,31.455
2025/12/29,31.45
2025/12/30,31.428
2025/12/31,31.438
2026/01/02,31.419
2026/01/05,31.538
2026/01/06,31.516
2026/01/07,31.521
2026/01/08,31.57
2026/01/09,31.595
2026/01/12,31.63
2026/01/13,31.656
2026/01/14,31.63
2026/01/15,31.593
2026/01/16,31.572
2026/01/19,31.59
2026/01/20,31.608
2026/01/21,31.628
2026/01/22,31.61
2026/01/23,31.578
2026/01/26,31.508
2026/01/27,31.47
2026/01/28,31.32
2026/01/29,31.327
2026/01/30,31.468
2026/02/02,31.59
2026/02/03,31.57
2026/02/04,31.577
2026/02/05,31.648
2026/02/06,31.678
2026/02/09,31.56
2026/02/10,31.55
2026/02/11,31.478
2026/02/12,31.46
2026/02/13,31.518
2026/02/23,31.462
2026/02/24,31.461
2026/02/25,31.34
2026/02/26,31.251
2026/03/02,31.431
2026/03/03,31.609
2026/03/04,31.695
2026/03/05,31.683
2026/03/06,31.678
2026/03/09,31.92
2026/03/10,31.828
2026/03/11,31.755
2026/03/12,31.845
2026/03/13,31.918
2026/03/16,31.948
2026/03/17,31.885
2026/03/18,31.832
2026/03/19,31.953
2026/03/20,31.97
2026/03/23,32.092
2026/03/24,32.028
2026/03/25,31.952
2026/03/26,31.905
2026/03/27,31.88
2026/03/30,31.996
2026/03/31,31.98
2026/04/01,31.949
2026/04/02,31.972
2026/04/07,31.967
2026/04/08,31.785
2026/04/09,31.748
2026/04/10,31.726
2026/04/13,31.785
2026/04/14,31.69
2026/04/15,31.65
2026/04/16,31.556
2026/04/17,31.596
2026/04/20,31.531
2026/04/21,31.489
2026/04/22,31.54
2026/04/23,31.575
2026/04/24,31.516
2026/04/27,31.467
2026/04/28,31.518
2026/04/29,31.557
2026/04/30,31.648
2026/05/04,31.61
2026/05/05,31.605
2026/05/06,31.488
2026/05/07,31.409
2026/05/08,31.429
2026/05/11,31.415
2026/05/12,31.48
2026/05/13,31.506
2026/05/14,31.51
2026/05/15,31.551
2026/05/18,31.545
2026/05/19,31.65
2026/05/20,31.643
2026/05/21,31.595
2026/05/22,31.568
2026/05/25,31.47
2026/05/26,31.451
2026/05/27,31.42
2026/05/28,31.428
2026/05/29,31.384
2026/06/01,31.379
2026/06/02,31.445
2026/06/03,31.44
2026/06/04,31.46
2026/06/05,31.475
2026/06/08,31.58
2026/06/09,31.618
2026/06/10,31.668
2026/06/11,31.631
2026/06/12,31.618
2026/06/15,31.564
2026/06/16,31.559
2026/06/17,31.575
2026/06/18,31.588
2026/06/22,31.631
2026/06/23,31.625
2026/06/24,31.751
2026/06/25,31.835
2026/06/26,31.86
2026/06/29,31.845
2026/06/30,31.837
2026/07/01,31.874
2026/07/02,31.91
2026/07/03,31.93
2026/07/06,32.025
2026/07/07,32.143
2026/07/08,32.032
2026/07/09,32.178
2026/07/13,32.17
2026/07/14,32.172
2026/07/15,32.189
2026/07/16,32.249
2026/07/17,32.288
2026/07/20,32.248
2026/07/21,32.345
2026/07/22,32.375
2026/07/23,32.266
2026/07/24,32.358
2026/07/27,32.305
2026/07/28,32.384
2026/07/29,32.366
2026/07/30,32.454
2026/07/31,32.292
2026/08/03,32.438
2026/08/04,32.447
2026/08/05,32.315
2026/08/06,32.261
2026/08/07,32.288
2026/08/10,32.231
2026/08/11,32.278
2026/08/12,32.246
2026/08/13,32.168
2026/08/14,32.046
2026/08/17,31.852
2026/08/18,31.945
2026/08/19,31.937
2026/08/20,31.925
2026/08/21,31.848
2026/08/24,31.854
2026/08/25,31.868
2026/08/26,31.818
2026/08/27,31.708
2026/08/28,31.628
2026/08/31,31.666
2026/09/01,31.633
2026/09/02,31.728
2026/09/03,31.755
2026/09/04,31.63
2026/09/07,31.552
2026/09/08,31.535
2026/09/09,31.505
2026/09/10,31.548
2026/09/11,31.638
